512;49;PASA NO PASA DIAMETRO INTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-18;15/05/2014;15/05/2015;0;0
513;49;PASA NO PASA DIAMETRO INTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-19;15/05/2014;15/05/2015;0;0
514;49;PASA NO PASA DIAMETRO INTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-20;15/05/2014;15/05/2015;0;0
515;49;TERMOMETRO IR;TEMPERATURA;824-2;357;A00639;MR-IM-01;21/11/2017;21/11/2018;1;0
516;49;CONTROLADOR DIGITAL;EL�CTRICA;E5CK-AA1-500;250;16780;MR-PT-01;25/07/2016;25/07/2017;0;0
517;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;2046S(7313);228;RDS511;PR-IM-09;13/01/2018;13/01/2019;1;0
518;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;2046S(7313);228;RDS502;MR-IM-11;05/12/2017;05/12/2018;1;0
519;49;MEDIDOR DE CONCAVIDAD;DIMENCIONAL;3025-481  ;327;270319;PR-IM-05;19/07/2016;19/07/2017;0;0
520;49;BLOQUE PATRON PREFORMAS;DIMENCIONAL;E1-E2(28-PCO-1810)  ;289;NO INDICA;PR-IM-21;18/05/2014;18/05/2015;0;0
521;59;BALANZA DIGITAL;MASA;0-5000;396;NO INDICA;NO INDICA;20/05/2014;20/05/2015;0;0
522;59;BALANZA DIGITAL;MASA;0-5000;396;NO INDICA;NO INDICA;20/05/2014;20/05/2015;0;0
523;59;BALANZA DIGITAL;MASA;0-5000;396;NO INDICA;NO INDICA;23/08/2016;23/08/2017;0;0
524;59;CALIBRADOR DIGITAL;DIMENCIONAL;0-150;366;NO INDICA;NO INDICA;03/08/2015;02/08/2016;0;0
525;59;CALIBRADOR DIGITAL;DIMENCIONAL;0-150;366;NO INDICA;NO INDICA;30/09/2017;30/09/2018;1;0
526;59;CALIBRADOR ANALOGICO;DIMENCIONAL;0-30;143;NO INDICA;NO INDICA;05/10/2017;05/10/2018;1;0
527;58;TRUE RMS MULTIMETER;EL�CTRICA;87 V;126;95390129;MMECO-047;14/05/2018;14/05/2019;1;0
528;58;INFRARED THERMOMETER;TEMPERATURA;YH64;300;NO INDICA;MMECO-14223;17/05/2018;17/05/2019;1;0
529;70;MANOMETRO;PRESION;0-6000;185;NO INDICA;NO INDICA;26/05/2014;26/05/2015;0;0
530;70;MANOMETRO;PRESION;0-9000;130;NO INDICA;NO INDICA;26/05/2014;26/05/2015;0;0
531;43;SOUND LEVEL METER;AC�STICA;407736;119;110604651;MED-060;29/05/2014;29/05/2015;0;0
532;29;MANOMETRO;PRESION;0-275;391;NO INDICA;NO INDICA;31/10/2017;31/10/2018;1;0
533;29;MANOMETRO;PRESION;0-900;139;NO INDICA;NO INDICA;25/05/2015;24/05/2016;0;0
534;58;LLAVE DE TORQUE;TORQUE;TQM150;375;NO INDICA;MMECO14-240;21/06/2018;21/06/2019;1;DADO DE BAJA
535;58;LLAVE DE TORQUE;TORQUE;TQM150;375;OK(9);NO INDICA;04/06/2014;04/06/2015;0;0
536;83;LLAVE DE TORQUE;TORQUE;KN5014;190;463454 M11;NO INDICA;19/07/2016;19/07/2017;0;0
537;83;MANOMETRO;PRESION;0-100;248;NO INDICA;NO INDICA;06/06/2014;06/06/2015;0;0
538;83;MANOMETRO;PRESION;0-400;396;NO INDICA;NO INDICA;06/06/2014;06/06/2015;0;0
539;83;MANOMETRO;PRESION;0-400 ;396;NO INDICA;NO INDICA;30/09/2015;29/09/2016;0;0
540;83;REGULADOR DE PRESION MANOMETRO ALTA PRESION;PRESION;350-500;396;NO INDICA;NO INDICA;06/06/2014;06/06/2015;0;0
541;43;IR TERMOMETER;TEMPERATURA;62 MINI;126;96740605;NINGUNO;09/06/2014;09/06/2015;0;0
542;43;MEDIDOR DE PERFIL DE ANGLAJE;DIMENCIONAL;2804F-10  ;356;936495;NO INDICA;09/06/2014;09/06/2015;0;0
543;83;TRUE RMS MULTIMETER;EL�CTRICA;79 III;126;77650546;NO INDICA;05/06/2014;05/06/2015;0;0
544;43;GALGA DE SOLDADURA;DIMENCIONAL;WGS-001   ;135;INV. 2337;GAL-001;10/06/2014;10/06/2015;0;0
545;35;MEDIDOR DE LONGITUD (WINCHA);DIMENCIONAL;ZB-S050   ;324;NO INDICA;WC-01;10/06/2014;10/06/2015;0;
546;35;REGLA METALICA;DIMENCIONAL;NO INDICA;396;NO INDICA;RE-01;10/06/2014;10/06/2015;0;
547;59;TRAZADOR DE ALTURA;DIMENCIONAL;NO INDICA  ;121;TGL-12016;NO INDICA;30/09/2017;30/09/2018;1;0
548;59;REGULADOR DE PRESION;PRESION;AR-2000-02;285;NO INDICA;NO INDICA;10/06/2014;10/06/2015;0;0
549;7;DIGITAL THERMOMETER;TEMPERATURA;450;101;13120069;BOA-H-83019;23/06/2015;22/06/2016;0;0
550;80;MANOMETRO;PRESION;0-600;134;SAE 148;NO INDICA;19/10/2016;19/10/2017;0;0
551;80;MANOMETRO;PRESION;0-4500;134;SAE196;NO INDICA;14/10/2015;13/10/2016;0;0
552;80;MANOMETRO;PRESION;0-35;396;SAE 147;NO INDICA;19/10/2016;19/10/2017;0;0
553;7;MANOMETRO INFLADO DE RUEDAS;PRESION;8844-B;95;NO INDICA;BOA-H-83008;29/09/2016;29/09/2017;0;0
554;43;IR TERMOMETER;TEMPERATURA;62 MAX;126;20900400;MED-061;03/06/2014;03/06/2015;0;0
555;43;IR TERMOMETER;TEMPERATURA;62 MAX;126;20900401;MED-069;03/06/2014;03/06/2015;0;0
556;43;IR TERMOMETER;TEMPERATURA;62 MAX;126;21110564;MED-070;03/06/2014;03/06/2015;0;0
557;43;TERMOHIGROMETRO;TEMPERATURA;625;357;01307498/612;THG-002;04/06/2014;04/06/2015;0;0
558;43;TERMOHIGROMETRO;TEMPERATURA;G319-S;112;MH13483;THG-007;04/06/2014;04/06/2015;0;0
559;59;LLAVE DE TORQUE;TORQUE;TE3A;310;15357;NO INDICA;30/09/2017;30/09/2018;1;0
560;80;MANOMETRO;PRESION;0-600;391;SAE-021;NO INDICA;09/10/2015;08/10/2016;0;0
561;43;LLAVE DE TORQUE;TORQUE;LB 72;310;404100456;NO INDICA;13/06/2014;13/06/2015;0;0
562;43;TERMOHIGROMETRO;TEMPERATURA;615;357;96740603;MEQ 432;13/06/2014;13/06/2015;0;0
563;43;CALIBRADOR ANALOGICO;DIMENCIONAL;0-200;181;INV 767;CLB 011;17/06/2014;17/06/2015;0;0
564;43;CALIBRADOR ANALOGICO;DIMENCIONAL;530-115;228;12081401;CLB 046;17/06/2014;17/06/2015;0;0
565;43;MEDIDOR DE ADHERENCIA;PRESION;0-3500;112;93632050;MDH-007;19/06/2014;19/06/2015;0;0
566;83;MANOMETRO INFLADO DE RUEDA;PRESION;0-240;396;NO INDICA;NO INDICA;13/06/2014;13/06/2015;0;0
567;43;MEDIDOR DE ESPESORES;DIMENCIONAL;979-747;228;308009;MED-058;20/06/2014;20/06/2015;0;0
568;43;MEDIDOR DE PELICULA HUMEDA PEQUE�O;DIMENCIONAL;NO INDICA;136;INV 2224;MED-048;20/06/2014;20/06/2015;0;0
569;80;LLAVE DE TORQUE;TORQUE;QJ3250A;310;11850000360;NO INDICA;18/10/2016;18/10/2017;0;X
570;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;2046S;228;REZ430;CR-IM-14;25/06/2014;25/06/2015;0;0
571;43;NIVEL;DIMENCIONAL;960-601;228;4407212;NPR-003;23/06/2014;23/06/2015;0;0
572;7;BALANZA DIGITAL;MASA;TCS-A9;75;208039;BOA-H-70088;20/07/2016;20/07/2017;0;0
573;6;MANO VACUOMETRO;PRESION;0-1,5;241;NO INDICA;BMAN-1,5-01;29/05/2014;29/05/2015;0;0
574;6;MANOMETRO;PRESION;0-100;205;NO INDICA;B4MAN82;29/05/2014;29/05/2015;0;0
575;6;VALVULA DE ALIVIO;PRESION;CF-8M;84;122554;NO INDICA;02/06/2014;02/06/2015;0;0
576;43;MANOMETRO;PRESION;0-2000;22;35002;NO INDICA;01/07/2014;01/07/2015;0;0
577;43;MANOMETRO;PRESION;0-2000;22;35001;NO INDICA;01/07/2014;01/07/2015;0;0
578;43;MEDIDOR DE ADHERENCIA;PRESION;108;112;DG0003;MEQ-358;01/07/2014;01/07/2015;0;0
579;43;MEDIDOR DE SUPERFICIE;DIMENCIONAL;NO INDICA;356;439931;MEQ-048;01/07/2014;01/07/2015;0;0
580;43;DUROMETRO;DIMENCIONAL;HH337;14;861777;NO INDICA;01/07/2014;01/07/2015;0;0
581;86;REGULADOR DE PRESION;PRESION;TAB4-07-01;396;NO INDICA;NO INDICA;01/07/2014;01/07/2015;0;0
582;86;FLOWMETER;PRESION;HRF 1480 S80F;118;NO  INDICA;NO INDICA;01/07/2014;01/07/2015;0;0
583;86;REGULADOR DE PRESION;PRESION;RC250-80-S40;381;NO  INDICA;NO INDICA;01/07/2014;01/07/2015;0;0
584;86;TRUE RMS MULTIMETER;EL�CTRICA;87V;126;94170228;NO INDICA;30/06/2014;30/06/2015;0;0
585;49;CALIBRADORES ESPESORES DIGITALES;DIMENCIONAL;547-312S  ;228;11181625;CR-IM-13;22/07/2016;22/07/2017;0;0
586;7;CALIBRADOR DIGITAL;DIMENCIONAL;500-786  ;228;2758;BOA-H-82988;01/03/2018;01/03/2019;1;0
587;99;CABINA AUDIOMETRICA;AC�STICA;NO INDICA;396;NO INDICA;NO INDICA;07/07/2014;07/07/2015;0;
588;7;DIGITAL THERMOMETER;TEMPERATURA;450;101;13120067;BOA-H-83017;01/08/2016;01/08/2017;0;0
589;7;TRUE RMS MULTIMETER;EL�CTRICA;289;126;NO INDICA;BOA-H-8079;26/04/2018;26/04/2019;1;0
590;43;MEDIDOR DE ESPERSORES;DIMENCIONAL;T-MIKE E;332;I-11537;MED-008;09/07/2014;09/07/2015;0;0
591;43;GALGA DE SOLDADURA;DIMENCIONAL;D1.1-90;54;INV. 786;HCS-022;25/06/2014;25/06/2015;0;0
592;43;GALGA DE SOLDADURA;DIMENCIONAL;1003324;396;4830044;HCS-021;25/06/2014;25/06/2015;0;0
593;43;GALGA Hi-Lo;DIMENCIONAL;NO INDICA;133;3365;HCS-019;09/07/2014;09/07/2015;0;0
594;43;GALGA Hi-Lo;DIMENCIONAL;NO INDICA;133;3367;HCS-020;09/07/2014;09/07/2015;0;0
595;43;PINZA AMPERIMETRICA;EL�CTRICA;ET3910;227;801545;PZA-008;04/07/2014;04/07/2015;0;0
596;43;PINZA AMPERIMETRICA;EL�CTRICA;376;126;20061550;PZA-017;05/07/2014;05/07/2015;0;0
597;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;1;NO INDICA;16/07/2014;16/07/2015;0;0
598;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;2;NO INDICA;16/07/2014;16/07/2015;0;0
599;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;3;NO INDICA;16/07/2014;16/07/2015;0;0
600;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;4;NO INDICA;16/07/2014;16/07/2015;0;0
601;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;5;NO INDICA;16/07/2014;16/07/2015;0;0
602;43;HOLIDAY DETECTOR;EL�CTRICA;780;319;1792;DHY-012;02/07/2014;02/07/2015;0;0
603;7;MANOMETRO DE REGULADOR 1;PRESION;BU-2581-AQ;371;NO INDICA;BOA-H-83065;22/02/2018;22/02/2019;1;0
604;7;MANOMETRO DE REGULADOR 2;PRESION;BU-2581-AQ;371;NO INDICA;BOA-H-83065;22/02/2018;22/02/2019;1;0
605;43;SOUND LEVEL METER;AC�STICA;407736;119;120302576;MED-071;11/07/2014;11/07/2015;0;0
606;43;PINZA AMPERIMETRICA;EL�CTRICA;376;126;Nro 2307 INV;PZA-012;14/07/2014;14/07/2015;0;0
607;63;MEGGER;EL�CTRICA;BM12;27;1033;NO INDICA;16/07/2014;16/07/2015;0;0
608;63;MULTIMETRO DIGITAL;EL�CTRICA;C464;304;17740;NO INDICA;17/07/2014;17/07/2015;0;0
609;63;REGULADOR DE PRESION;PRESION;SR4G;381;LL46430;NO INDICA;18/07/2014;18/07/2015;0;0
610;63;REGULADOR DE PRESION;PRESION;SR4J;381;NO INDICA;NO INDICA;18/07/2014;18/07/2015;0;0
611;63;MANOMETRO INFLADO DE RUEDA;PRESION;HKF-ATIS-002;236;2774 H;NO INDICA;18/07/2014;18/07/2015;0;0
612;63;MANOMETRO INFLADO DE RUEDA;PRESION;0-140;396;NO INDICA;NO INDICA;18/07/2014;18/07/2015;0;0
613;63;MANOMETRO INFLADO DE RUEDA;PRESION;0-170;396;NO INDICA;NO INDICA;18/07/2014;18/07/2015;0;0
614;63;MEDIDOR DE PRESION;PRESION;STN 137;396;FAE 158;NO INDICA;21/07/2014;21/07/2015;0;0
615;63;MANOMETRO INFLADO DE RUEDA;PRESION;CU-2581-HF;371;NO INDICA;NO INDICA;21/07/2014;21/07/2015;0;0
616;63;MANOMETRO INFLADO DE RUEDA;PRESION;0-100;371;NO INDICA;NO INDICA;21/07/2014;21/07/2015;0;0
617;63;LLAVE DE TORQUE;TORQUE;QD4R400;310;509065832;NO INDICA;16/07/2014;16/07/2015;0;0
618;63;LLAVE DE TORQUE;TORQUE;FAE 517;49;D01992;NO INDICA;25/07/2016;25/07/2017;0;0
619;63;LLAVE DE TORQUE;TORQUE;TT 150;238;2009/253724;NO INDICA;25/07/2016;25/07/2017;0;0
620;63;LLAVE DE TORQUE;TORQUE;STW 10/1;266;513400;NO INDICA;26/07/2016;26/07/2017;0;0
621;63;LLAVE DE TORQUE;TORQUE;STW 10/2;266;512750;NO INDICA;26/07/2016;26/07/2017;0;0
622;63;MANOMETRO;PRESION;FZ9/24;30;61958-2;ABZ 024B;15/07/2014;15/07/2015;0;0
623;63;MANOMETRO;PRESION;FZ9/24;30;44417-7;ABZ 024A;15/07/2014;15/07/2015;0;0
624;49;CONTROLADOR REFRIGERADOR;TEMPERATURA;ADS24;289;M95/21685;PM-IM-06;14/09/2017;14/09/2018;1;0
625;49;CONTROLADOR TEMPERATURA HORNO;TEMPERATURA;0-600;7;1184;PM-IM-07;14/09/2017;14/09/2018;1;0
626;49;TERMOCUPLA;TEMPERATURA;TIPO J;396;NO INDICA;PM-IM-09;09/07/2015;08/07/2016;0;0
627;49;TERMOMETRO BIMETALICO;TEMPERATURA;0-250;396;7329217;PM-IM-08;08/08/2016;08/08/2017;0;0
628;43;VALVULA DE ALIVIO;PRESION;NO INDICA;396;NO INDICA;NO INDICA;23/07/2014;23/07/2015;0;0
629;43;VALVULA DE ALIVIO;PRESION;NO INDICA;396;NO INDICA;NO INDICA;23/07/2014;23/07/2015;0;0
630;95;CONDUCTUVIMETRO;EL�CTRICA;HI9033;154;H19033;13-CON-05;06/10/2017;06/10/2018;1;0
631;95;PH METER;EL�CTRICA;AP61 ;4;41459;13-PHM-05;16/09/2016;16/09/2017;0;0
632;7;MANOMETRO INFLADO DE RUEDA;PRESION;8844-B ;95;NO INDICA;BOA-H-83007;28/12/2017;28/12/2018;1;0
633;6;MANOMETRO;PRESION;0-60;22;12450;BMAN60-01;22/04/2015;21/04/2016;0;0
634;6;MANOMETRO;PRESION;0-100;22;12946;BMAN100-01;25/07/2014;25/07/2015;0;0
635;6;MANOMETRO;PRESION;0-1000;22;12936;BMAN1000-01;29/07/2015;28/07/2016;0;0
636;6;MANOMETRO;PRESION;0-1000;22;12937;BMAN1000-02;29/07/2015;28/07/2016;0;0
637;6;MANOMETRO;PRESION;0-300;22;12949;BMAN300-01;22/04/2015;21/04/2016;0;0
638;6;MANOMETRO;PRESION;0-200;22;12952;BMAN200-02;29/07/2015;28/07/2016;0;0
639;6;TERMOMETRO BIMETALICO;TEMPERATURA;12953;22;1;NO INDICA;28/07/2014;28/07/2015;0;0
640;6;EARTH TESTER;EL�CTRICA;1625;126;5131608275B4;NO INDICA;30/07/2015;29/07/2016;0;0
641;63;MULTIMETRO DIGITAL;EL�CTRICA;M890T;67;NO INDICA;NO INDICA;01/08/2014;01/08/2015;0;0
642;83;LLAVE DE TORQUE;TORQUE;TEC50A;310;8003;NO INDICA;15/10/2015;14/10/2016;0;0
643;83;LLAVE DE TORQUE;TORQUE;D4600F;361;NO INDICA;64;23/10/2017;23/10/2018;1;0
644;83;LLAVE DE TORQUE;TORQUE;732/40;321;NO INDICA;NO INDICA;23/10/2017;23/10/2018;1;0
645;83;LLAVE DE TORQUE;TORQUE;TE250;310;20902;NO INDICA;03/11/2016;03/11/2017;0;0
646;83;LLAVE DE TORQUE;TORQUE;AVT 600;49;NO INDICA;NO INDICA;30/07/2014;30/07/2015;0;0
647;83;LLAVE DE TORQUE;TORQUE;SL2;76;2004/253311;NO INDICA;01/11/2016;01/11/2017;0;0
648;83;LLAVE DE TORQUE;TORQUE;AVT 100A;49;K000706;NO INDICA;31/07/2014;31/07/2015;0;0
649;83;LLAVE DE TORQUE;TORQUE;5004DF;81;NO INDICA;NO INDICA;01/11/2016;01/11/2017;0;0
650;43;ANALIZADOR  DE  GASES   ;QU�MICA;ZEL0611740;168;541349;NO INDICA;02/08/2014;02/08/2015;0;X
651;58;LLAVE DE TORQUE;TORQUE;QD1R200;310;713089203;MMECO-109;18/08/2015;17/08/2016;0;0
652;58;DINAMOMETRO;FUERZA;LG-100;70;R11221;MMECO-114;05/09/2017;05/09/2018;1;0
653;80;MICROOHM METER;DIMENCIONAL;R1L-BR;348;2010713R1L-BR;NO INDICA;08/08/2014;08/08/2015;0;0
654;6;MANOMETRO;PRESION;0-200;22;12951;BMAN200-01;22/04/2015;21/04/2016;0;0
655;6;MANOMETRO;PRESION;0-1000;22;12940;BMAN1000-05;30/07/2015;29/07/2016;0;0
656;6;MANOMETRO;PRESION;0-1000;22;12939;BMAN1000-04;30/07/2015;29/07/2016;0;0
657;6;TERMOMETRO BIMETALICO;TEMPERATURA;0-200;22;NO INDICA;NO INDICA;08/08/2014;08/08/2015;0;0
658;6;TERMOMETRO BIMETALICO;TEMPERATURA;0-200;22;NO INDICA;T1-TK175A;08/08/2014;08/08/2015;0;0
659;6;SOUND LEVEL METER;AC�STICA;NO INDICA;272;NO INDICA;B4DTR02;11/08/2014;11/08/2015;0;0
660;6;MANOMETRO;PRESION;0-300;22;12945;BMAN300-04;30/07/2015;29/07/2016;0;0
661;6;MANOMETRO;PRESION;0-1000;22;12937;BMAN1000-02;11/08/2014;11/08/2015;0;0
662;6;MANOMETRO;PRESION;0-1000;22;12938;BMAN1000-03;29/07/2015;28/07/2016;0;0
663;83;REGULADOR DE PRESION;PRESION;8065616-01-1;79;09030CZZB;NO INDICA;13/08/2014;13/08/2015;0;0
664;83;MANOMETRO;PRESION;FZ9/24;113;79218-18;NO INDICA;08/11/2016;08/11/2017;0;0
665;6;LLAVE DE TORQUE;TORQUE;2503MFRMH;62;613505553;CBTC250-05;15/08/2014;15/08/2015;0;0
666;72;TERMOMETRO IR;TEMPERATURA;62 MINI;126;17370710;PF-09;10/07/2016;10/07/2017;0;0
667;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;667;NO INDICA;20/08/2014;20/08/2015;0;0
668;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;668;NO INDICA;20/08/2014;20/08/2015;0;0
669;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;669;NO INDICA;20/08/2014;20/08/2015;0;0
670;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;670;NO INDICA;20/08/2014;20/08/2015;0;0
671;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;671;NO INDICA;20/08/2014;20/08/2015;0;0
672;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;672;NO INDICA;20/08/2014;20/08/2015;0;0
673;9;TERMOMETRO DE TEMPERATURA;TEMPERATURA;0-50;396;673;NO INDICA;20/08/2014;20/08/2015;0;0
674;80;LLAVE DE TORQUE;TORQUE;44-594;83;4040694745;NO INDICA;25/03/2016;25/03/2017;0;0
675;80;MANOMETRO;PRESION;25;219;9030004;NO INDICA;11/08/2014;11/08/2015;0;0
676;80;TENSIOMETRO;TENSI�N;NPN;286;G1902G ;NO INDICA;13/08/2014;13/08/2015;0;X
677;80;MANOMETRO;PRESION;0-160;396;NO INDICA;NO INDICA;24/03/2016;24/03/2017;0;0
678;80;MANOMETRO;PRESION;0-250;106;NO INDICA;NO INDICA;24/03/2016;24/03/2017;0;0
679;80;MANOMETRO;PRESION;0-60;396;NSN;NO INDICA;24/03/2016;24/03/2017;0;0
680;80;MANOMETRO;PRESION;0-150;130;NSN;NO INDICA;12/08/2014;12/08/2015;0;X
681;58;LLAVE DE TORQUE;TORQUE;QD4R600;310;813603222;MMECO-110 ;21/12/2017;21/12/2018;1;05/02/2017
682;58;LLAVE DE TORQUE;TORQUE;QD1R50;310;813003574;MMECO-108 ;05/09/2017;05/09/2018;1;0
683;83;MANOMETRO;PRESION;MK7-AMS-002;236;14117-001;32;26/10/2017;26/10/2018;1;0
684;83;TIRE PRESS;PRESION;TP654H03;396;QM0002;NO INDICA;19/10/2015;18/10/2016;0;0
685;6;SOUND LEVEL METER;AC�STICA;NO INDICA;272;NO INDICA;B4DTR03;27/08/2014;27/08/2015;0;X
686;7;DIGITAL THERMOMETER;TEMPERATURA;450;101;13120068;BOA-H-83018;07/09/2015;06/09/2016;0;0
687;83;TENSIOMETRO;TENSI�N;402-1C-2;252;16645;41;13/09/2017;13/09/2018;1;0
688;83;TENSIOMETRO;TENSI�N;T5-8005-110-00;252;20503;NO INDICA;14/06/2016;14/06/2017;0;0
689;83;TENSIOMETRO;TENSI�N;19738;383;519;NO INDICA;15/06/2016;15/06/2017;0;0
690;41;MEDIDOR DE ESPESORES;DIMENCIONAL; VA8041;268;VA131001586;NO INDICA;28/08/2014;28/08/2015;0;0
691;41;MEDIDOR DE ESPESORES;DIMENCIONAL;TG 100;94;5102183;NO INDICA;28/08/2014;28/08/2015;0;0
692;41;DINAMOMETRO;FUERZA;PS300;339;C31285009865;NO INDICA;27/08/2014;27/08/2015;0;0
693;41;REGLA METALICA;DIMENCIONAL;35-343  ;325;NO INDICA;NO INDICA;27/08/2014;27/08/2015;0;0
694;41;REGLA METALICA;DIMENCIONAL;0-1000;212;NO INDICA;NO INDICA;27/08/2014;27/08/2015;0;0
695;41;MANOMETRO;PRESION;0-1000;241;NO INDICA;NO INDICA;03/09/2014;03/09/2015;0;0
696;41;ROSCA PATRON;DIMENCIONAL;NO INDICA;396;NO INDICA;NO INDICA;27/08/2014;27/08/2015;0;0
697;41;ROSCA PATRON;DIMENCIONAL;NO INDICA;396;NO INDICA;NO INDICA;27/08/2014;27/08/2015;0;0
698;83;MANOMETRO DIGITAL;PRESION;220-2 ;235;30503;NO INDICA;24/10/2017;24/10/2018;1;0
699;83;MANOMETRO;PRESION;0-60;388;AE5395;C79001-1;05/09/2014;05/09/2015;0;0
700;83;MANOMETRO DIGITAL;PRESION;475;107;475-1-FM;NO INDICA;26/09/2017;26/09/2018;1;0
701;83;MANOMETRO;PRESION;4906;22;AE6036;C-26004-33;26/10/2017;26/10/2018;1;0
702;83;DINAMOMETRO;FUERZA;IN-25;70;AE5256;F70284-1;05/09/2014;05/09/2015;0;0
703;58;MANOMETRO REGULADOR 1;PRESION;BU-2581-AQ ;371;GW090413-1;MMECO-106;09/04/2018;09/04/2019;1;0
704;49;GO NO GO;DIMENCIONAL;DIN 6099;289;CCM-02;CCM-IM-02;22/08/2017;22/08/2018;0;0
705;49;BLOQUE PATRON;DIMENCIONAL;NO INDICA;289;NO INDICA;CCM-IM-06;22/08/2017;22/08/2018;0;0
706;49;CALIBRADOR PIE DE REY;DIMENCIONAL; 500-171-20 ;228;6160751;CCM-IM-07;30/09/2017;30/09/2018;1;0
707;49;RELOJ COMPARADOR;DIMENCIONAL; 2046-S ;228;KUK337;PM-IM-02;16/01/2017;16/01/2018;0;0
708;6;MANOMETRO;PRESION;0-300 ;22;NO INDICA;BMAN-300-02;21/04/2015;20/04/2016;0;0
709;6;MANOMETRO;PRESION;0-300 ;22;NO INDICA;BMAN-300-01;09/09/2014;09/09/2015;0;0
710;76;MANOMETRO;PRESION;0-25;388;NO INDICA;NO INDICA;01/08/2014;01/08/2015;0;0
711;49;MANOMETRO 2;PRESION;0-300;371;NO INDICA;CCM-IM-05;29/08/2016;29/08/2017;0;0
712;49;MANOMETRO;PRESION;0-300;371;NO INDICA;CCM-IM-04;19/09/2017;19/09/2018;1;0
713;49;RELOJ COMPARADOR;DIMENCIONAL;NO INDICA;327;25-181;CCM-IM-01;22/08/2017;22/08/2018;0;0
714;64;LLAVE DE TORQUE;TORQUE;6016-4;268;NO INDICA;NO INDICA;12/09/2014;12/09/2015;0;0
715;64;LLAVE DE TORQUE;TORQUE;QC1R200;310;1297100239;NO INDICA;12/09/2014;12/09/2015;0;0
716;64;LLAVE DE TORQUE;TORQUE;6066-2;268;NO INDICA;NO INDICA;12/09/2014;12/09/2015;0;0
717;64;MANOMETRO;PRESION;15LB60;22;35231;NO INDICA;11/09/2014;11/09/2015;0;0
718;83;RELOJ COMPARADOR;DIMENCIONAL;81-141;327;NO INDICA;62;16/09/2014;16/09/2015;0;0
719;83;LLAVE DE TORQUE;TORQUE;KN5018;180;450004M6;NO INDICA;12/09/2014;12/09/2015;0;DADO DE BAJA
720;83;REGULADOR DE PRESION;PRESION;56H5301-01-000;79;1410RABX;NO INDICA;12/09/2014;12/09/2015;0;0
721;83;REGULADOR DE PRESION;PRESION;8065616-01-1;79;1130HKOH;NO INDICA;12/09/2014;12/09/2015;0;0
722;83;REGULADOR DE PRESION;PRESION;56H5301-01-540;79;1320NK4B;NO INDICA;30/09/2017;30/09/2018;1;0
723;83;MICROMETRO OPTICO;DIMENCIONAL; 8400K ;228;10893;62;15/09/2017;15/09/2018;1;0
724;83;ECLIMETRO;DIMENCIONAL; CH-8134 ;281;NO INDICA;NO INDICA;16/09/2014;16/09/2015;0;0
725;64;MANOMETRO;PRESION;0-60;371;NO INDICA;NO INDICA;17/09/2014;17/09/2015;0;0
726;64;MANOMETRO;PRESION;0-100;110;NO INDICA;CL02501;17/09/2014;17/09/2015;0;0
727;64;MANOMETRO;PRESION;0-100;110;NO INDICA;CL02500;18/09/2014;18/09/2015;0;0
728;64;MANOMETRO;PRESION;0-170;388;NO INDICA;NO INDICA;18/09/2014;18/09/2015;0;0
729;83;SET DE MICROMETROS;DIMENCIONAL; NINGUNO;128;52-215-006 ;NO INDICA;18/09/2014;18/09/2015;0;0
730;83;PROTRACTOR;DIMENCIONAL; EO3 ;10;109300024;G760C2-15;07/12/2017;07/12/2018;1;0
731;83;SET DE MICROMETROS;DIMENCIONAL;4510200;72;PM3-10470K ;NO INDICA;27/10/2017;27/10/2018;1;0
732;49;MANOMETRO 1;PRESION;008-13;22;706799;CR-IM-04;21/11/2017;21/11/2018;1;0
733;49;MANOMETRO 2;PRESION;008-13;22;NO INDICA;CR-IM-05;12/12/2016;12/12/2017;0;0
734;73;CALIBRADOR ANALOGICO;DIMENCIONAL;SD-090;323;NO INDICA;EM-VER-CCAL-002;28/06/2018;28/06/2019;1;0
735;73;CALIBRADOR ANALOGICO;DIMENCIONAL;0-150;202;NO INDICA;EM-VER-CCAL-003;20/04/2018;20/04/2019;1;0
736;73;CALIBRADOR ANALOGICO;DIMENCIONAL;0-50;396;NO INDICA;EM-VER-CCAL-001;28/06/2018;28/06/2019;1;0
737;73;LLAVE DE TORQUE;TORQUE;ADS4;362;QCKO16506;NO INDICA;26/09/2014;26/09/2015;0;0
