MANOMETRO;0-2000;35002;NO INDICA;2014-07-01;2015-07-01;0;PRESION
MANOMETRO;0-2000;35001;NO INDICA;2014-07-01;2015-07-01;0;PRESION
MEDIDOR DE ADHERENCIA;108;DG0003;MEQ-358;2014-07-01;2015-07-01;0;PRESION
MEDIDOR DE PERFIL DE ANCLAJE;E224C-B1;NL11499;NO INDICA;2017-09-28;2018-09-28;1;DIMENCIONAL
DIAL BORE GAGE;2109S-10 (511-9229);TNU195;MMECO-15340;2017-11-07;2018-11-07;1;DIMENCIONAL
REGULADOR DE PRESION;TAB4-07-01;NO INDICA;NO INDICA;2014-07-01;2015-07-01;0;PRESION
FLOWMETER;HRF 1480 S80F;NO  INDICA;NO INDICA;2014-07-01;2015-07-01;0;PRESION
REGULADOR DE PRESION;RC250-80-S40;NO  INDICA;NO INDICA;2014-07-01;2015-07-01;0;PRESION
TRUE RMS MULTIMETER;87V;94170228;NO INDICA;2014-06-30;2015-06-30;0;EL�CTRICA
CALIBRADORES ESPESORES DIGITALES;547-312S  ;11181625;CR-IM-13;2016-07-22;2017-07-22;0;DIMENCIONAL
CALIBRADOR DIGITAL;500-786  ;2758;BOA-H-82988;2018-03-01;2019-03-01;1;DIMENCIONAL
CABINA AUDIOMETRICA;NO INDICA;NO INDICA;NO INDICA;2014-07-07;2015-07-07;0;AC�STICA
DIGITAL THERMOMETER;450;13120067;BOA-H-83017;2016-08-01;2017-08-01;0;TEMPERATURA
TRUE RMS MULTIMETER;289;NO INDICA;BOA-H-8079;2018-04-26;2019-04-26;1;EL�CTRICA
MEDIDOR DE ESPERSORES;T-MIKE E;I-11537;MED-008;2014-07-09;2015-07-09;0;DIMENCIONAL
GALGA DE SOLDADURA;D1.1-90;INV. 786;HCS-022;2014-06-25;2015-06-25;0;DIMENCIONAL
GALGA DE SOLDADURA;1003324;4830044;HCS-021;2014-06-25;2015-06-25;0;DIMENCIONAL
GALGA Hi-Lo;NO INDICA;3365;HCS-019;2014-07-09;2015-07-09;0;DIMENCIONAL
GALGA Hi-Lo;NO INDICA;3367;HCS-020;2014-07-09;2015-07-09;0;DIMENCIONAL
PINZA AMPERIMETRICA;ET3910;801545;PZA-008;2014-07-04;2015-07-04;0;EL�CTRICA
PINZA AMPERIMETRICA;376;20061550;PZA-017;2014-07-05;2015-07-05;0;EL�CTRICA
TERMOMETRO DE TEMPERATURA;0-50;1;NO INDICA;2014-07-16;2015-07-16;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;2;NO INDICA;2014-07-16;2015-07-16;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;3;NO INDICA;2014-07-16;2015-07-16;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;4;NO INDICA;2014-07-16;2015-07-16;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;5;NO INDICA;2014-07-16;2015-07-16;0;TEMPERATURA
HOLIDAY DETECTOR;780;1792;DHY-012;2014-07-02;2015-07-02;0;EL�CTRICA
MANOMETRO DE REGULADOR 1;BU-2581-AQ;NO INDICA;BOA-H-83065;2018-02-22;2019-02-22;1;PRESION
MANOMETRO DE REGULADOR 2;BU-2581-AQ;NO INDICA;BOA-H-83065;2018-02-22;2019-02-22;1;PRESION
SOUND LEVEL METER;407736;120302576;MED-071;2014-07-11;2015-07-11;0;AC�STICA
PINZA AMPERIMETRICA;376;Nro 2307 INV;PZA-012;2014-07-14;2015-07-14;0;EL�CTRICA
MEGGER;BM12;1033;NO INDICA;2014-07-16;2015-07-16;0;EL�CTRICA
MULTIMETRO DIGITAL;C464;17740;NO INDICA;2014-07-17;2015-07-17;0;EL�CTRICA
REGULADOR DE PRESION;SR4G;LL46430;NO INDICA;2014-07-18;2015-07-18;0;PRESION
REGULADOR DE PRESION;SR4J;NO INDICA;NO INDICA;2014-07-18;2015-07-18;0;PRESION
MANOMETRO INFLADO DE RUEDA;HKF-ATIS-002;2774 H;NO INDICA;2014-07-18;2015-07-18;0;PRESION
MANOMETRO INFLADO DE RUEDA;0-140;NO INDICA;NO INDICA;2014-07-18;2015-07-18;0;PRESION
MANOMETRO INFLADO DE RUEDA;0-170;NO INDICA;NO INDICA;2014-07-18;2015-07-18;0;PRESION
MEDIDOR DE PRESION;STN 137;FAE 158;NO INDICA;2014-07-21;2015-07-21;0;PRESION
MANOMETRO INFLADO DE RUEDA;CU-2581-HF;NO INDICA;NO INDICA;2014-07-21;2015-07-21;0;PRESION
MANOMETRO INFLADO DE RUEDA;0-100;NO INDICA;NO INDICA;2014-07-21;2015-07-21;0;PRESION
LLAVE DE TORQUE;QD4R400;509065832;NO INDICA;2014-07-16;2015-07-16;0;TORQUE
LLAVE DE TORQUE;FAE 517;D01992;NO INDICA;2016-07-25;2017-07-25;0;TORQUE
LLAVE DE TORQUE;TT 150;2009/253724;NO INDICA;2016-07-25;2017-07-25;0;TORQUE
LLAVE DE TORQUE;STW 10/1;513400;NO INDICA;2016-07-26;2017-07-26;0;TORQUE
LLAVE DE TORQUE;STW 10/2;512750;NO INDICA;2016-07-26;2017-07-26;0;TORQUE
MANOMETRO;FZ9/24;61958-2;ABZ 024B;2014-07-15;2015-07-15;0;PRESION
MANOMETRO;FZ9/24;44417-7;ABZ 024A;2014-07-15;2015-07-15;0;PRESION
CONTROLADOR REFRIGERADOR;ADS24;M95/21685;PM-IM-06;2017-09-14;2018-09-14;1;TEMPERATURA
CONTROLADOR TEMPERATURA HORNO;0-600;1184;PM-IM-07;2017-09-14;2018-09-14;1;TEMPERATURA
TERMOCUPLA;TIPO J;NO INDICA;PM-IM-09;2015-07-09;2016-07-08;0;TEMPERATURA
TERMOMETRO BIMETALICO;0-250;7329217;PM-IM-08;2016-08-08;2017-08-08;0;TEMPERATURA
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2014-07-23;2015-07-23;0;PRESION
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2014-07-23;2015-07-23;0;PRESION
CONDUCTUVIMETRO;HI9033;H19033;13-CON-05;2017-10-06;2018-10-06;1;EL�CTRICA
PH METER;AP61 ;41459;13-PHM-05;2016-09-16;2017-09-16;0;EL�CTRICA
MANOMETRO INFLADO DE RUEDA;8844-B ;NO INDICA;BOA-H-83007;2017-12-28;2018-12-28;1;PRESION
MANOMETRO;0-60;12450;BMAN60-01;2015-04-22;2016-04-21;0;PRESION
MANOMETRO;0-100;12946;BMAN100-01;2014-07-25;2015-07-25;0;PRESION
MANOMETRO;0-1000;12936;BMAN1000-01;2015-07-29;2016-07-28;0;PRESION
MANOMETRO;0-1000;12937;BMAN1000-02;2015-07-29;2016-07-28;0;PRESION
MANOMETRO;0-300;12949;BMAN300-01;2015-04-22;2016-04-21;0;PRESION
MANOMETRO;0-200;12952;BMAN200-02;2015-07-29;2016-07-28;0;PRESION
TERMOMETRO BIMETALICO;12953;1;NO INDICA;2014-07-28;2015-07-28;0;TEMPERATURA
EARTH TESTER;1625;5131608275B4;NO INDICA;2015-07-30;2016-07-29;0;EL�CTRICA
MULTIMETRO DIGITAL;M890T;NO INDICA;NO INDICA;2014-08-01;2015-08-01;0;EL�CTRICA
LLAVE DE TORQUE;TEC50A;8003;NO INDICA;2015-10-15;2016-10-14;0;TORQUE
LLAVE DE TORQUE;D4600F;NO INDICA;64;2017-10-23;2018-10-23;1;TORQUE
LLAVE DE TORQUE;732/40;NO INDICA;NO INDICA;2017-10-23;2018-10-23;1;TORQUE
LLAVE DE TORQUE;TE250;20902;NO INDICA;2016-11-03;2017-11-03;0;TORQUE
LLAVE DE TORQUE;AVT 600;NO INDICA;NO INDICA;2014-07-30;2015-07-30;0;TORQUE
LLAVE DE TORQUE;SL2;2004/253311;NO INDICA;2016-11-01;2017-11-01;0;TORQUE
LLAVE DE TORQUE;AVT 100A;K000706;NO INDICA;2014-07-31;2015-07-31;0;TORQUE
LLAVE DE TORQUE;5004DF;NO INDICA;NO INDICA;2016-11-01;2017-11-01;0;TORQUE
ANALIZADOR  DE  GASES   ;ZEL0611740;541349;NO INDICA;2014-08-02;2015-08-02;0;QU�MICA
LLAVE DE TORQUE;QD1R200;713089203;MMECO-109;2015-08-18;2016-08-17;0;TORQUE
DINAMOMETRO;LG-100;R11221;MMECO-114;2017-09-05;2018-09-05;1;FUERZA
MICROOHM METER;R1L-BR;2010713R1L-BR;NO INDICA;2014-08-08;2015-08-08;0;DIMENCIONAL
MANOMETRO;0-200;12951;BMAN200-01;2015-04-22;2016-04-21;0;PRESION
MANOMETRO;0-1000;12940;BMAN1000-05;2015-07-30;2016-07-29;0;PRESION
MANOMETRO;0-1000;12939;BMAN1000-04;2015-07-30;2016-07-29;0;PRESION
TERMOMETRO BIMETALICO;0-200;NO INDICA;NO INDICA;2014-08-08;2015-08-08;0;TEMPERATURA
TERMOMETRO BIMETALICO;0-200;NO INDICA;T1-TK175A;2014-08-08;2015-08-08;0;TEMPERATURA
SOUND LEVEL METER;NO INDICA;NO INDICA;B4DTR02;2014-08-11;2015-08-11;0;AC�STICA
MANOMETRO;0-300;12945;BMAN300-04;2015-07-30;2016-07-29;0;PRESION
MANOMETRO;0-1000;12937;BMAN1000-02;2014-08-11;2015-08-11;0;PRESION
MANOMETRO;0-1000;12938;BMAN1000-03;2015-07-29;2016-07-28;0;PRESION
REGULADOR DE PRESION;8065616-01-1;09030CZZB;NO INDICA;2014-08-13;2015-08-13;0;PRESION
MANOMETRO;FZ9/24;79218-18;NO INDICA;2016-11-08;2017-11-08;0;PRESION
LLAVE DE TORQUE;2503MFRMH;613505553;CBTC250-05;2014-08-15;2015-08-15;0;TORQUE
TERMOMETRO IR;62 MINI;17370710;PF-09;2016-07-10;2017-07-10;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;667;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;668;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;669;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;670;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;671;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;672;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
TERMOMETRO DE TEMPERATURA;0-50;673;NO INDICA;2014-08-20;2015-08-20;0;TEMPERATURA
LLAVE DE TORQUE;44-594;4040694745;NO INDICA;2016-03-25;2017-03-25;0;TORQUE
MANOMETRO;25;9030004;NO INDICA;2014-08-11;2015-08-11;0;PRESION
TENSIOMETRO;NPN;G1902G ;NO INDICA;2014-08-13;2015-08-13;0;TENSI�N
MANOMETRO;0-160;NO INDICA;NO INDICA;2016-03-24;2017-03-24;0;PRESION
MANOMETRO;0-250;NO INDICA;NO INDICA;2016-03-24;2017-03-24;0;PRESION
MANOMETRO;0-60;NSN;NO INDICA;2016-03-24;2017-03-24;0;PRESION
MANOMETRO;0-150;NSN;NO INDICA;2014-08-12;2015-08-12;0;PRESION
LLAVE DE TORQUE;QD4R600;813603222;MMECO-110 ;2017-12-21;2018-12-21;1;TORQUE
LLAVE DE TORQUE;QD1R50;813003574;MMECO-108 ;2017-09-05;2018-09-05;1;TORQUE
MANOMETRO;MK7-AMS-002;14117-001;32;2017-10-26;2018-10-26;1;PRESION
TIRE PRESS;TP654H03;QM0002;NO INDICA;2015-10-19;2016-10-18;0;PRESION
SOUND LEVEL METER;NO INDICA;NO INDICA;B4DTR03;2014-08-27;2015-08-27;0;AC�STICA
DIGITAL THERMOMETER;450;13120068;BOA-H-83018;2015-09-07;2016-09-06;0;TEMPERATURA
TENSIOMETRO;402-1C-2;16645;41;2017-09-13;2018-09-13;1;TENSI�N
TENSIOMETRO;T5-8005-110-00;20503;NO INDICA;2016-06-14;2017-06-14;0;TENSI�N
TENSIOMETRO;19738;519;NO INDICA;2016-06-15;2017-06-15;0;TENSI�N
MEDIDOR DE ESPESORES; VA8041;VA131001586;NO INDICA;2014-08-28;2015-08-28;0;DIMENCIONAL
MEDIDOR DE ESPESORES;TG 100;5102183;NO INDICA;2014-08-28;2015-08-28;0;DIMENCIONAL
DINAMOMETRO;PS300;C31285009865;NO INDICA;2014-08-27;2015-08-27;0;FUERZA
REGLA METALICA;35-343  ;NO INDICA;NO INDICA;2014-08-27;2015-08-27;0;DIMENCIONAL
REGLA METALICA;0-1000;NO INDICA;NO INDICA;2014-08-27;2015-08-27;0;DIMENCIONAL
MANOMETRO;0-1000;NO INDICA;NO INDICA;2014-09-03;2015-09-03;0;PRESION
ROSCA PATRON;NO INDICA;NO INDICA;NO INDICA;2014-08-27;2015-08-27;0;DIMENCIONAL
ROSCA PATRON;NO INDICA;NO INDICA;NO INDICA;2014-08-27;2015-08-27;0;DIMENCIONAL
MANOMETRO DIGITAL;220-2 ;30503;NO INDICA;2017-10-24;2018-10-24;1;PRESION
MANOMETRO;0-60;AE5395;C79001-1;2014-09-05;2015-09-05;0;PRESION
MANOMETRO DIGITAL;475;475-1-FM;NO INDICA;2017-09-26;2018-09-26;1;PRESION
MANOMETRO;4906;AE6036;C-26004-33;2017-10-26;2018-10-26;1;PRESION
DINAMOMETRO;IN-25;AE5256;F70284-1;2014-09-05;2015-09-05;0;FUERZA
MANOMETRO REGULADOR 1;BU-2581-AQ ;GW090413-1;MMECO-106;2018-04-09;2019-04-09;1;PRESION
SET BARRAS PATRON;167-147-148-150;NO INDICA;NO INDICA;2015-12-10;2016-12-09;0;DIMENCIONAL
BLOQUE PATRON;NO INDICA;NO INDICA;CCM-IM-06;2017-08-22;2018-08-22;1;DIMENCIONAL
CALIBRADOR PIE DE REY; 500-171-20 ;6160751;CCM-IM-07;2017-09-30;2018-09-30;1;DIMENCIONAL
RELOJ COMPARADOR; 2046-S ;KUK337;PM-IM-02;2017-01-16;2018-01-16;0;DIMENCIONAL
MANOMETRO;0-300 ;NO INDICA;BMAN-300-02;2015-04-21;2016-04-20;0;PRESION
MANOMETRO;0-300 ;NO INDICA;BMAN-300-01;2014-09-09;2015-09-09;0;PRESION
MANOMETRO;0-25;NO INDICA;NO INDICA;2014-08-01;2015-08-01;0;PRESION
MANOMETRO 2;0-300;NO INDICA;CCM-IM-05;2016-08-29;2017-08-29;0;PRESION
MANOMETRO;0-300;NO INDICA;CCM-IM-04;2017-09-19;2018-09-19;1;PRESION
RELOJ COMPARADOR;NO INDICA;25-181;CCM-IM-01;2017-08-22;2018-08-22;1;DIMENCIONAL
LLAVE DE TORQUE;6016-4;NO INDICA;NO INDICA;2014-09-12;2015-09-12;0;TORQUE
LLAVE DE TORQUE;QC1R200;1297100239;NO INDICA;2014-09-12;2015-09-12;0;TORQUE
LLAVE DE TORQUE;6066-2;NO INDICA;NO INDICA;2014-09-12;2015-09-12;0;TORQUE
MANOMETRO;15LB60;35231;NO INDICA;2014-09-11;2015-09-11;0;PRESION
RELOJ COMPARADOR;81-141;NO INDICA;62;2014-09-16;2015-09-16;0;DIMENCIONAL
LLAVE DE TORQUE;KN5018;450004M6;NO INDICA;2014-09-12;2015-09-12;0;TORQUE
REGULADOR DE PRESION;56H5301-01-000;1410RABX;NO INDICA;2014-09-12;2015-09-12;0;PRESION
REGULADOR DE PRESION;8065616-01-1;1130HKOH;NO INDICA;2014-09-12;2015-09-12;0;PRESION
REGULADOR DE PRESION;56H5301-01-540;1320NK4B;NO INDICA;2017-09-30;2018-09-30;1;PRESION
MICROMETRO OPTICO; 8400K ;10893;62;2017-09-15;2018-09-15;1;DIMENCIONAL
CAM TYPE WELD GAUGE;NO INDICA;NO INDICA;NO INDICA;2015-12-21;2016-12-20;0;DIMENCIONAL
MANOMETRO;0-60;NO INDICA;NO INDICA;2014-09-17;2015-09-17;0;PRESION
MANOMETRO;0-100;NO INDICA;CL02501;2014-09-17;2015-09-17;0;PRESION
MANOMETRO;0-100;NO INDICA;CL02500;2014-09-18;2015-09-18;0;PRESION
MANOMETRO;0-170;NO INDICA;NO INDICA;2014-09-18;2015-09-18;0;PRESION
SET DE MICROMETROS; NINGUNO;52-215-006 ;NO INDICA;2014-09-18;2015-09-18;0;DIMENCIONAL
TEST BOX DUAL POTENTIOMETER;9064;862;17;2017-11-28;2018-11-28;1;EL�CTRICA
SET DE MICROMETROS;4510200;PM3-10470K ;NO INDICA;2017-10-27;2018-10-27;1;DIMENCIONAL
MANOMETRO 1;008-13;706799;CR-IM-04;2017-11-21;2018-11-21;1;PRESION
MANOMETRO 2;008-13;NO INDICA;CR-IM-05;2016-12-12;2017-12-12;0;PRESION
CALIBRADOR ANALOGICO;SD-090;NO INDICA;EM-VER-CCAL-002;2018-06-28;2019-06-28;1;DIMENCIONAL
CALIBRADOR ANALOGICO;0-150;NO INDICA;EM-VER-CCAL-003;2018-04-20;2019-04-20;1;DIMENCIONAL
CALIBRADOR ANALOGICO;0-50;NO INDICA;EM-VER-CCAL-001;2018-06-28;2019-06-28;1;DIMENCIONAL
LLAVE DE TORQUE;ADS4;QCKO16506;NO INDICA;2014-09-26;2015-09-26;0;TORQUE
BALANZA DIGITAL;ACS-6JS;NO INDICA;NO INDICA;2015-10-05;2016-10-04;0;MASA
IR TERMOMETER;62;17721367;MED-059;2014-09-24;2015-09-24;0;TEMPERATURA
IR TERMOMETER;62;96740629;MED-041;2014-09-24;2015-09-24;0;TEMPERATURA
THERMOHIGROMETRO;625319-S;MAQ-2621;THG-008;2014-09-23;2015-09-23;0;TEMPERATURA
GONIOMETRO;180-301;1329;NO INDICA;2017-01-03;2018-01-03;0;DIMENCIONAL
MEDIDOR DE ESPERSORES;0-1;357991;MED-086;2014-09-29;2015-09-29;0;DIMENCIONAL
MEDIDOR DE ESPERSORES;0-1;NO INDICA;MED-085;2014-09-29;2015-09-29;0;DIMENCIONAL
INDICADOR DE CARATULA;2046S;UXP970;NO INDICA;2018-04-09;2019-04-09;1;DIMENCIONAL
DINAMOMETRO;OCS-2;NO INDICA;RMN-014;2014-09-30;2015-09-30;0;FUERZA
ROSCA PATRON;NO INDICA;NO INDICA;NO INDICA;2014-10-01;2015-10-01;0;DIMENCIONAL
ROSCA PATRON;01-ago;26229;NO INDICA;2014-10-01;2015-10-01;0;DIMENCIONAL
CALIBRADOR DIGITAL;0-500;C18379;NO INDICA;2014-10-01;2015-10-01;0;DIMENCIONAL
MEDIDOR DE PERFIL DE ANCLAJE;E224C-T;MDO2300;NO INDICA;2017-09-29;2018-09-29;1;DIMENCIONAL
MANOMETRO;CU-2581-JM;NO INDICA;NO INDICA;2014-10-03;2015-10-03;0;PRESION
MANOMETRO;BU-2581-AQ;NO INDICA;NO INDICA;2014-10-03;2015-10-03;0;PRESION
TERMOHIGROMETRO;IN7 V02;WS-9410;MMECO-079;2015-10-08;2016-10-07;0;TEMPERATURA
VACUOMETRO;0-30;NO INDICA;NO INDICA;2014-10-06;2015-10-06;0;PRESION
IR TERMOMETER;62;99610876;MED-036;2014-10-02;2015-10-02;0;TEMPERATURA
IR TERMOMETER;62;96740575;MED-044;2014-10-02;2015-10-02;0;TEMPERATURA
IR TERMOMETER;62;99480194;MED-003;2014-10-02;2015-10-02;0;TEMPERATURA
SOUND DETECTOR;SD-200;SD20011902;NO INDICA;2014-10-08;2015-10-08;0;AC�STICA
LLAVE DE TORQUE;QD2R100;1013801863;BOA-H-83006;2017-08-25;2018-08-25;1;TORQUE
LLAVE DE TORQUE;QD2R100;1013801851;BOA-H-83005;2018-02-16;2019-02-16;1;TORQUE
MEDIDOR DE ESPERSORES;NO INDICA;14CO64;NO INDICA;2014-10-09;2015-10-09;0;DIMENCIONAL
MANOMETRO;0-600;NO INDICA;NO INDICA;2014-10-10;2015-10-10;0;PRESION
MANOMETRO;0-600;NO INDICA;NO INDICA;2014-10-10;2015-10-10;0;PRESION
BALANZA DIGITAL;CTGC-500;1171940;NO INDICA;2014-10-10;2015-10-10;0;MASA
CALIBRADOR ANALOGICO;0-100;NO INDICA;NO INDICA;2014-10-09;2015-10-09;0;DIMENCIONAL
IR TERMOMETER;NO INDICA;2013G010953;NO INDICA;2014-10-14;2015-10-14;0;TEMPERATURA
MANOMETRO DE REGULADOR 2;BU-2581-AQ;GWO-90313-2;MMECO-105B;2017-11-06;2018-11-06;1;PRESION
MANOMETRO DE REGULADOR 1;BU-2581-AQ;GW0903181-1;MMECO-105A;2017-11-06;2018-11-06;1;PRESION
MUFLA;N3P;1985;CC-FQ-MUF-01;2017-11-13;2018-11-13;1;TEMPERATURA
TERMOHIGROMETRO;MT-241;NO INDICA;FCC-THE-01;2016-11-18;2017-11-18;0;TEMPERATURA
MANOMETRO;0-30;NO INDICA;NO INDICA;2014-10-21;2015-10-21;0;PRESION
TERMOHIGROMETRO;MT-241;NO INDICA;FCC-THE-02;2016-11-18;2017-11-18;0;TEMPERATURA
TERMOHIGROMETRO;MT-241;NO INDICA;FCC-THE-03;2017-11-15;2018-11-15;1;TEMPERATURA
MANOMETRO;0-30;NO INDICA;NO INDICA;2017-11-15;2018-11-15;1;PRESION
MANOMETRO;0-1500;NO INDICA;CC-05;2016-10-20;2017-10-20;0;PRESION
CINTA METRICA PI;15-50;2271360;CC-02;2015-11-24;2016-11-23;0;DIMENCIONAL
CINTA METRICA PI;28-200;8161273;CC-03;2014-10-22;2015-10-22;0;DIMENCIONAL
LLAVE DE TORQUE;DD1F75HM;1497;NO INDICA;2014-10-23;2015-10-23;0;TORQUE
BURETA;0-3500;NO INDICA;NO INDICA;2014-10-24;2015-10-24;0;VOLUMEN
ROSCA PATRON;NO INDICA;NO INDICA;NO INDICA;2014-10-27;2015-10-27;0;DIMENCIONAL
CALIBRADOR PIE DE REY;0-150;NO INDICA;NO INDICA;2017-09-12;2018-09-12;1;DIMENCIONAL
MANOMETRO;0-300;NO INDICA;NO INDICA;2017-09-30;2018-09-30;1;PRESION
MANOMETRO;0-400;NO INDICA;NO INDICA;2014-11-07;2015-11-07;0;PRESION
LLAVE DE TORQUE;QD2R200;507701428;NO INDICA;2015-12-17;2016-12-16;0;TORQUE
CALIBRADOR DIGITAL;N3016F;SAE-004;NO INDICA;2015-12-16;2016-12-15;0;DIMENCIONAL
RELOJ COMPARADOR;1410;JBP-197;NO INDICA;2015-12-16;2016-12-15;0;DIMENCIONAL
RELOJ COMPARADOR;1410;JBP-198;NO INDICA;2015-12-16;2016-12-15;0;DIMENCIONAL
BALANZA DIGITAL;0-300;143048;NO INDICA;2014-11-10;2015-11-10;0;MASA
LLAVE DE TORQUE;QD1R50;1008030520;BOA-H-8061;2017-11-21;2018-11-21;1;TORQUE
LLAVE DE TORQUE;QD2R100;1108051678;BOA-H-8043;2017-11-27;2018-11-27;1;TORQUE
MANOMETRO;0-400;NO INDICA;NO INDICA;2014-11-12;2015-11-12;0;PRESION
RLC METERS;878 B;126E14122;BOA-H-83286;2018-02-15;2019-02-15;1;EL�CTRICA
NIVEL;960-601;BF001564;NPR-001;2014-04-23;2015-04-23;0;DIMENCIONAL
LLAVE DE TORQUE;QD2R100;1013801836;BOA-H-83004;2017-12-29;2018-12-29;1;TORQUE
TERMOMETRO IR;H3599IR;E3012014417;NO INDICA;2014-11-20;2015-11-20;0;TEMPERATURA
TERMOMETRO DIGITAL;H3541D;AB14232;NO INDICA;2014-11-20;2015-11-20;0;TEMPERATURA
ROMANA DIGITAL;0-50;NO INDICA;BOA-H-83024;2014-11-24;2015-11-24;0;FUERZA
TERMOMETRO IR;62 MINI;96740521;NO INDICA;2015-11-23;2016-11-22;0;TEMPERATURA
INSULATION RESISTANCE TESTER;UT502;C140442198;MMECO-14266;2017-12-26;2018-12-26;1;EL�CTRICA
MULTIMETRO DIGITAL;MUT-830;1070792030;NO INDICA;2016-07-21;2017-07-21;0;EL�CTRICA
LLAVE DE TORQUE;3261;8057875;NO INDICA;2017-07-27;2018-07-27;0;TORQUE
LLAVE DE TORQUE;34323-1B;1106231789;NO INDICA;2017-01-20;2018-01-20;0;TORQUE
LLAVE DE TORQUE;3264;5081121886;NO INDICA;2017-09-13;2018-09-13;1;TORQUE
LLAVE DE TORQUE;TORQ-3/4;50300;NO INDICA;2018-02-02;2019-02-02;1;TORQUE
LLAVE DE TORQUE;34462-1EG;1011622441;NO INDICA;2018-02-02;2019-02-02;1;TORQUE
MICROMETRO;103-141-10;NO INDICA;NO INDICA;2017-08-31;2018-08-31;1;DIMENCIONAL
MICROMETRO;103-140-10;NO INDICA;NO INDICA;2017-08-04;2018-08-04;0;DIMENCIONAL
MANOMETRO;0-21;NO INDICA;CO-01;2014-11-29;2015-11-29;0;PRESION
VALVULA DE SEGURIDAD;03-abr;314296-1;NO INDICA;2014-12-01;2015-12-01;0;PRESION
VALVULA DE SEGURIDAD;03-abr;314296-2;NO INDICA;2014-12-01;2015-12-01;0;PRESION
LLAVE DE TORQUE;QD4R400;1113602592;BOA-H-83041;2018-02-16;2019-02-16;1;TORQUE
LLAVE DE TORQUE;QD2R100;1006790345;MMECO-153;2017-12-21;2018-12-21;1;TORQUE
MANOMETRO DE REGULADOR 1;BU-2581-AQ;AYO51514-1;MMECO-14229A;2018-01-17;2019-01-17;1;PRESION
LLAVE DE TORQUE;QD2R100;1213602852;BOA-H-83042;2017-11-20;2018-11-20;1;TORQUE
LLAVE DE TORQUE;QD2R200;1213802759;BOA-H-83030;2018-02-02;2019-02-02;1;TORQUE
LLAVE DE TORQUE;QD2R200;1213802749;BOA-H-83029;2017-12-15;2018-12-15;1;TORQUE
LLAVE DE TORQUE;QD2R200;12113802661;BOA-H-83028;2017-12-29;2018-12-29;1;TORQUE
MEDIDOR MAGNETICO DE ESPESORES; MBT 7200;111685;CR-IM-16;2014-12-17;2015-12-17;0;DIMENCIONAL
VACUOMETRO;A21-1-008;2010404;MMECO-080;2018-06-15;2019-06-15;1;PRESION
NIVEL;960-601;1644118;NPR-002;2014-04-23;2015-04-23;0;DIMENCIONAL
MANOMETRO INFLADO DE RUEDA;0-220;NO INDICA;MME15-282;2016-02-02;2017-02-01;0;PRESION
LLAVE DE TORQUE;2503MFRMH;613082328;NO INDICA;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;2503MFRMH;613505719;CBTC 250-02;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;2503MFRMH;314604596;NO INDICA;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;QD3R250;213600369;NO INDICA;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;812602330;CBTC 250-06;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;1011604407;CBTC 250-07;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;713500589;CBTC 250-09;2015-01-13;2016-01-13;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;812601951;NO INDICA;2015-01-13;2016-01-13;0;TORQUE
CALIBRADOR PIE DE REY ANALOGICO;NO INDICA;8815733;NO INDICA;2016-04-18;2017-04-18;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;530-104BR;11866347;NO INDICA;2016-04-21;2017-04-21;0;DIMENCIONAL
LLAVE DE TORQUE;6004MFRMH;112601529;NO INDICA;2015-01-15;2016-01-15;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;713500522;NO INDICA;2015-01-16;2016-01-16;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;713500577;NO INDICA;2015-01-16;2016-01-16;0;TORQUE
CALIBRADOR PIE DE REY ANALOGICO;530-104BR;12842066;NO INDICA;2016-04-18;2017-04-18;0;DIMENCIONAL
